recipe_id,title,url
747,TOF Joe IPA,https://www.homebrewersassociation.org/homebrew-recipe/tof-joe-ipa/
748,Nuclear Winter White IPA,https://www.homebrewersassociation.org/homebrew-recipe/nuclear-winter-white-ipa/
749,Suicide Mission Double IPA,https://www.homebrewersassociation.org/homebrew-recipe/suicide-mission-double-ipa/
750,Don’t Swallow the Cap Barleywine,https://www.homebrewersassociation.org/homebrew-recipe/dont-swallow-the-cap-barleywine/
751,Paul and Nick’s Saison,https://www.homebrewersassociation.org/homebrew-recipe/paul-and-nicks-saison/
752,Brunchmaster 2000 Witbier,https://www.homebrewersassociation.org/homebrew-recipe/brunchmaster-2000-witbier/
753,Golden Diablo Belgian Strong Ale,https://www.homebrewersassociation.org/homebrew-recipe/golden-diablo-belgian-strong-ale/
754,Cuvee 863 Gueuze,https://www.homebrewersassociation.org/homebrew-recipe/cuvee-863-gueuze/
755,Das Pash Berliner Weisse,https://www.homebrewersassociation.org/homebrew-recipe/das-pash-berliner-weisse/
756,Dr. Mantis Toboggan Winter Seasonal,https://www.homebrewersassociation.org/homebrew-recipe/dr-mantis-toboggan-winter-seasonal/
757,Death Spiral Barrel-aged Barleywine,https://www.homebrewersassociation.org/homebrew-recipe/death-spiral-barrel-aged-barleywine/
758,1879 Kulmbacher Export,https://www.homebrewersassociation.org/homebrew-recipe/1879-kulmbacher-export/
759,1834 Augsburger Lagerbier,https://www.homebrewersassociation.org/homebrew-recipe/1834-augsburger-lagerbier/
760,Old Ledger Lager,https://www.homebrewersassociation.org/homebrew-recipe/old-ledger-lager/
761,Inadweissable Florida Weisse,https://www.homebrewersassociation.org/homebrew-recipe/inadweissable-florida-weisse/
762,Halpatter Florida Weisse,https://www.homebrewersassociation.org/homebrew-recipe/halpatter-florida-weisse/
763,Swamp Head Florida Weisse,https://www.homebrewersassociation.org/homebrew-recipe/swamp-head-florida-weisse/
764,Stechen Florida Weisse,https://www.homebrewersassociation.org/homebrew-recipe/stechen-florida-weisse/
765,Bourbon Piñon Wee Heavy,https://www.homebrewersassociation.org/homebrew-recipe/bourbon-pinon-wee-heavy/
766,Basic Bohemian Pilsner,https://www.homebrewersassociation.org/homebrew-recipe/basic-bohemian-pilsner/
767,Dorada Pampeana Estilo Cerveza Zeppelin,https://www.homebrewersassociation.org/homebrew-recipe/dorada-pampeana-estilo-cerveza-zeppelin/
768,Dorada Pampeana Estilo 1060 Cerveza,https://www.homebrewersassociation.org/homebrew-recipe/dorada-pampeana-estilo-cerveza-moncada/
769,Dorada Pampeana Estilo Cerveza Minga,https://www.homebrewersassociation.org/homebrew-recipe/dorada-pampeana-estilo-cerveza-minga/
770,IPA Argenta,https://www.homebrewersassociation.org/homebrew-recipe/ipa-argenta/
771,Peaks & Priorities Juicy IPA (All-Grain),https://www.homebrewersassociation.org/homebrew-recipe/peaks-priorities-juicy-ipa-all-grain/
772,Van Dayum! Sour American Red Ale,https://www.homebrewersassociation.org/homebrew-recipe/van-dayum-sour-american-red-ale/
773,Little Boss Sour Wheat Ale,https://www.homebrewersassociation.org/homebrew-recipe/little-boss-sour-wheat-ale/
774,The Charlie Citrus Pale Ale,https://www.homebrewersassociation.org/homebrew-recipe/the-charlie/
775,13th Day Imperial Stout,https://www.homebrewersassociation.org/homebrew-recipe/13th-day-imperial-stout/
776,Southern Highlander Wee Heavy,https://www.homebrewersassociation.org/homebrew-recipe/southern-highlander-wee-heavy/
777,Smokey the Beer II (All-Grain),https://www.homebrewersassociation.org/homebrew-recipe/smokey-beer-ii-grain/
778,Exulansis Raspberry Sour,https://www.homebrewersassociation.org/homebrew-recipe/exulansis-raspberry-sour/
779,Lichtenhainer,https://www.homebrewersassociation.org/homebrew-recipe/lichtenhainer/
780,Triple Down Belgian Tripel,https://www.homebrewersassociation.org/homebrew-recipe/triple-belgian-tripel/
781,Dogfish Head Indian Brown Ale Clone,https://www.homebrewersassociation.org/homebrew-recipe/dogfish-head-indian-brown-ale-clone/
782,Toasted Coconut Black IPA,https://www.homebrewersassociation.org/homebrew-recipe/toasted-coconut-black-ipa/
783,Double IPA,https://www.homebrewersassociation.org/homebrew-recipe/double-ipa/
784,Flatbed Pale Ale,https://www.homebrewersassociation.org/homebrew-recipe/flatbed-pale-ale/
785,Phil’s Lager,https://www.homebrewersassociation.org/homebrew-recipe/phils-lager/
786,Razzhole Sour,https://www.homebrewersassociation.org/homebrew-recipe/razzhole-sour/
787,Sunsphere IPA,https://www.homebrewersassociation.org/homebrew-recipe/sunsphere-ipa/
788,Scottish Light,https://www.homebrewersassociation.org/homebrew-recipe/scottish-light/
789,Mister Mayhem,https://www.homebrewersassociation.org/homebrew-recipe/mister-mayhem/
790,Session RIS,https://www.homebrewersassociation.org/homebrew-recipe/session-ris/
791,Rocket Surgeon Summer Ale,https://www.homebrewersassociation.org/homebrew-recipe/rocket-surgeon-summer-ale/
792,Sangjae’s Gose,https://www.homebrewersassociation.org/homebrew-recipe/sangjaes-gose/
793,The Olga Milk Stout,https://www.homebrewersassociation.org/homebrew-recipe/olga-milk-stout/
794,Exsanguinator,https://www.homebrewersassociation.org/homebrew-recipe/exsanguinator/
795,Jeff’s Belgian Dark Strong Ale,https://www.homebrewersassociation.org/homebrew-recipe/jeffs-belgian-dark-strong-ale/
796,Big Ben,https://www.homebrewersassociation.org/homebrew-recipe/big-ben/
797,Entry 2,https://www.homebrewersassociation.org/homebrew-recipe/entry-2/
798,"Old Scotty"" Historical Scottish Heavy",https://www.homebrewersassociation.org/homebrew-recipe/old-scotty/
799,3 Philosophers with Attitude,https://www.homebrewersassociation.org/homebrew-recipe/3-philosophers-attitude/
800,Elsie’s Marzen,https://www.homebrewersassociation.org/homebrew-recipe/elsies-marzen/
801,American Grisette,https://www.homebrewersassociation.org/homebrew-recipe/american-grisette/
802,Hackysack Superstar,https://www.homebrewersassociation.org/homebrew-recipe/hackysack-superstar/
803,VCR Brown Ale,https://www.homebrewersassociation.org/homebrew-recipe/vcr-brown-ale/
804,Chickity Czech Yourself Pilsner,https://www.homebrewersassociation.org/homebrew-recipe/chickity-czech-pilsner/
805,Resurrection” Historical Grodziskie,https://www.homebrewersassociation.org/homebrew-recipe/resurrection/
806,Go Big Black IPA,https://www.homebrewersassociation.org/homebrew-recipe/go-big-black-ipa/
807,Townie Yacht Club,https://www.homebrewersassociation.org/homebrew-recipe/townie-yacht-club/
808,Munich Gold 2016,https://www.homebrewersassociation.org/homebrew-recipe/munich-gold-2016/
809,Vitoria Vienna Pilsner,https://www.homebrewersassociation.org/homebrew-recipe/vitoria-vienna-pilsner/
810,Argentine Strong Scotch Ale,https://www.homebrewersassociation.org/homebrew-recipe/argentine-strong-scotch-ale/
811,Weekday Bock (All-Grain),https://www.homebrewersassociation.org/homebrew-recipe/weekday-bock-grain/
812,Saint Arnold Fancy Lawnmower Beer,https://www.homebrewersassociation.org/homebrew-recipe/saint-arnold-fancy-lawnmower-beer/
813,Squatters Full Suspension Pale Ale,https://www.homebrewersassociation.org/homebrew-recipe/squatters-full-suspension-pale-ale/
814,Izzy’s Freudian Schwarz,https://www.homebrewersassociation.org/homebrew-recipe/izzys-freudian-schwarz/
815,Choconut Brown Porter,https://www.homebrewersassociation.org/homebrew-recipe/choconut-brown-porter/
816,Joe Gillian’s Red,https://www.homebrewersassociation.org/homebrew-recipe/beer-recipe-of-the-week-joe-gillians-red/
817,Überbrew White Noise American Wheat Ale,https://www.homebrewersassociation.org/homebrew-recipe/uberbrew-white-noise-american-wheat-ale/
818,Danado de Bom Oatmeal Stout,https://www.homebrewersassociation.org/homebrew-recipe/danado-de-bom-oatmeal-stout-damn-good-oatmeal-stout/
819,Coriandered Mild Brown Ale,https://www.homebrewersassociation.org/homebrew-recipe/coriandered-mild-brown-ale/
820,German WeizenBock,https://www.homebrewersassociation.org/homebrew-recipe/german-weizenbock/
821,American IPA Aged on Spanish Cedar Wood,https://www.homebrewersassociation.org/homebrew-recipe/american-ipa-aged-spanish-cedar-wood/
822,Hammonds 1903 XXXX,https://www.homebrewersassociation.org/homebrew-recipe/hammonds-1903-xxxx/
823,Brewlab 1995 Best Bitter,https://www.homebrewersassociation.org/homebrew-recipe/brewlab-1995-best-bitter/
824,Elbro Nerkte Remake 2017 Brown Ale,https://www.homebrewersassociation.org/homebrew-recipe/elbro-nerkte-remake-2017-brown-ale/
825,Roughtail Brewing Co. Hoptometrist Double IPA,https://www.homebrewersassociation.org/homebrew-recipe/roughtail-brewing-co-hoptometrist-double-ipa/
826,Adroit Theory Triptych Tart Rambutan Saison,https://www.homebrewersassociation.org/homebrew-recipe/adroit-theory-triptych-tart-rambutan-saison/
827,Boxing Bear Brewing Co. The Red Glove Double Red Ale,https://www.homebrewersassociation.org/homebrew-recipe/boxing-bear-brewing-co-the-red-glove-double-red-ale/
828,Big Dog’s Brewing Red Hydrant English Brown Ale,https://www.homebrewersassociation.org/homebrew-recipe/big-dog-brewing-red-hydrant-english-brown-ale/
829,Boise Brewing Co. Down Down Extra Pale Ale,https://www.homebrewersassociation.org/homebrew-recipe/boise-brewing-co-down-down-extra-pale-ale/
830,Back East Brewery Porter,https://www.homebrewersassociation.org/homebrew-recipe/back-east-brewery-porter/
831,Firehouse Brewing Co. Swarthy Beaver English Pale Ale,https://www.homebrewersassociation.org/homebrew-recipe/firehouse-brewing-co-swarthy-beaver-english-pale-ale/
832,Fossil Cove Brewing La Brea Brown,https://www.homebrewersassociation.org/homebrew-recipe/fossil-cove-brewing-la-brea-brown/
833,Gnarly Barley Brewing Co. Korova Milk Porter,https://www.homebrewersassociation.org/homebrew-recipe/gnarly-barley-brewing-co-korova-cream-stout/
834,Jekyll Brewing Seven Bridges Oktoberfest,https://www.homebrewersassociation.org/homebrew-recipe/jekyll-brewing-seven-bridges-oktoberfest/
835,Free State Brewing Co. Garden Party Lager,https://www.homebrewersassociation.org/homebrew-recipe/free-state-brewing-co-garden-party-lager/
836,Indeed Brewing Co. Day Tripper Pale Ale,https://www.homebrewersassociation.org/homebrew-recipe/indeed-brewing-co-day-tripper-pale-ale/
837,Brooklyn Brewery Brooklyn Lager,https://www.homebrewersassociation.org/homebrew-recipe/brooklyn-brewery-brooklyn-lager/
838,Historic Brewing Company’s Deer Lord Altbier,https://www.homebrewersassociation.org/homebrew-recipe/historic-brewing-companys-deer-lord-altbier/
839,Coppertail Brewing Co. Unholy Trippel,https://www.homebrewersassociation.org/homebrew-recipe/coppertail-brewing-co-unholy-trippel/
840,Flying Fish Brewing Co. Red Fish Hoppy Red Ale,https://www.homebrewersassociation.org/homebrew-recipe/flying-fish-brewing-co-red-fish-hoppy-red-ale/
841,Hutton & Smith Brewing Co. On-Sight Alt,https://www.homebrewersassociation.org/homebrew-recipe/hutton-smith-brewing-co-on-sight-alt/
842,Maui Brewing Company POG IPA,https://www.homebrewersassociation.org/homebrew-recipe/maui-brewing-company-pog-ipa/
843,Lazy Magnolia Brewery Southern Hops’pitality IPA,https://www.homebrewersassociation.org/homebrew-recipe/lazy-magnolia-brewery-southern-hopspitality-ipa/
844,Lynnwood Brewing Drop Bear APA,https://www.homebrewersassociation.org/homebrew-recipe/lynnwood-brewing-drop-bear-apa/
845,Lion Bridge Brewing Co. Compensation English Dark Mild,https://www.homebrewersassociation.org/homebrew-recipe/lion-bridge-brewing-co-compensation-english-dark-mild/
846,Melvin Brewing Homebrewer’s Hop Bomb,https://www.homebrewersassociation.org/homebrew-recipe/melvin-brewing-homebrewers-hop-bomb/
847,Maine Beer Co. Peeper Ale,https://www.homebrewersassociation.org/homebrew-recipe/maine-beer-co-peeper-ale/
848,Maplewood Brewing Co. Charlatan American Pale Ale,https://www.homebrewersassociation.org/homebrew-recipe/maplewood-brewing-co-charlatan-american-pale-ale/
849,Paducah Beer Werks Traditional English Pale Ale,https://www.homebrewersassociation.org/homebrew-recipe/paducah-beer-werks-traditional-english-pale-ale/
850,Weathered Ground Brewery R.K. Double IPA,https://www.homebrewersassociation.org/homebrew-recipe/weathered-ground-brewery-r-k-double-ipa/
851,Evolution Craft Brewing Co. Crystal Row,https://www.homebrewersassociation.org/homebrew-recipe/evolution-craft-brewing-co-crystal-row/
852,Revelry Brewing Co Oh My Darlyn! Scotch Ale,https://www.homebrewersassociation.org/homebrew-recipe/revelry-brewing-co-oh-my-darlyn-scotch-ale/
853,Postdoc Brewing Demon Star Imperial Stout,https://www.homebrewersassociation.org/homebrew-recipe/postdoc-brewing-demon-star-imperial-stout/
854,Uinta Brewing Co. Hop Nosh Tangerine,https://www.homebrewersassociation.org/homebrew-recipe/uinta-brewing-co-hop-nosh-tangerine/
855,Trinity Brewhouse Red Devils Belgian Pale Ale,https://www.homebrewersassociation.org/homebrew-recipe/trinity-brewhouse-red-devils-belgian-pale-ale/
856,Zipline Brewing Co. NZ IPA,https://www.homebrewersassociation.org/homebrew-recipe/zipline-brewing-co-nz-ipa/
857,Bale So Hard Dry-Hopped Saison,https://www.homebrewersassociation.org/homebrew-recipe/bale-hard-dry-hopped-saison/
858,Terra Firma Brown IPA,https://www.homebrewersassociation.org/homebrew-recipe/terra-firma-brown-ipa/
859,Vello’s Gotlandsdricke,https://www.homebrewersassociation.org/homebrew-recipe/vellos-gotlandsdricke/
860,Oh Mama! American Pale Ale,https://www.homebrewersassociation.org/homebrew-recipe/oh-mama-american-pale-ale/
861,Brew-in-a-Bag Cranberry Ale,https://www.homebrewersassociation.org/homebrew-recipe/brew-bag-cranberry-ale/
862,Pisswasser Lite,https://www.homebrewersassociation.org/homebrew-recipe/pisswasser-lite/
863,Grodziskie,https://www.homebrewersassociation.org/homebrew-recipe/grodziskie/
864,Oatmeal Belgian Pale Ale,https://www.homebrewersassociation.org/homebrew-recipe/oatmeal-belgian-pale-ale/
865,Hobo Devil,https://www.homebrewersassociation.org/homebrew-recipe/hobo-devil/
866,Rushmore IPA (All-Grain),https://www.homebrewersassociation.org/homebrew-recipe/rushmore-ipa-grain/
867,Klang Freudenfest Oktoberfest (All-Grain),https://www.homebrewersassociation.org/homebrew-recipe/klang-freudenfest-oktoberfest-grain/
868,Battre L’oie Saison (All-Grain),https://www.homebrewersassociation.org/homebrew-recipe/battre-loie-saison-grain/
869,Ryan’s Schwarzbier,https://www.homebrewersassociation.org/homebrew-recipe/ryans-schwarzbier/
870,Dream Steam California Common,https://www.homebrewersassociation.org/homebrew-recipe/dream-steam-california-common/
871,Dreg Pirate Roberts,https://www.homebrewersassociation.org/homebrew-recipe/dreg-pirate-roberts-mixed-fermentation-wheat-ale/
872,StOaked Brown,https://www.homebrewersassociation.org/homebrew-recipe/stoaked-brown-ale/
873,"Girl Scout Cookies"" Mint Chocolate Chip Sweet Stout",https://www.homebrewersassociation.org/homebrew-recipe/girl-scout-cookies-mint-chocolate-chip-sweet-stout/
874,If You Like Pi Coladas Berliner Weisse,https://www.homebrewersassociation.org/homebrew-recipe/like-pina-coladas-berliner-weisse/
875,Split Thy Skull English Barleywine,https://www.homebrewersassociation.org/homebrew-recipe/split-thy-skull-english-barleywine/
876,Queen B*tch Belgian Dark Strong Ale,https://www.homebrewersassociation.org/homebrew-recipe/queen-bitch-belgian-dark-strong-ale/
877,This is Not a Gueuze Gueuze,https://www.homebrewersassociation.org/homebrew-recipe/not-gueuze-gueuze/
878,Mandy & Wesley’s French Saison,https://www.homebrewersassociation.org/homebrew-recipe/mandy-wesleys-french-saison/
879,Barb’s Hef Weissbier,https://www.homebrewersassociation.org/homebrew-recipe/barbs-hef-weissbier/
880,The Duke English IPA,https://www.homebrewersassociation.org/homebrew-recipe/duke-english-ipa/
881,Sandy American IPA,https://www.homebrewersassociation.org/homebrew-recipe/sandy-american-ipa/
882,Kaos Returns,https://www.homebrewersassociation.org/homebrew-recipe/kaos-returns-imperial-stout/
883,Padraig Irish Stout,https://www.homebrewersassociation.org/homebrew-recipe/padraig-irish-stout/
884,Old Hound Dog Pre-Prohibition Porter,https://www.homebrewersassociation.org/homebrew-recipe/old-hound-dog-pre-prohibition-porter/
885,Blackson Brown Ale,https://www.homebrewersassociation.org/homebrew-recipe/blackson-brown-ale/
886,Cali Amber,https://www.homebrewersassociation.org/homebrew-recipe/cali-amber-american-amber/
887,Rainy Day American Pale Ale,https://www.homebrewersassociation.org/homebrew-recipe/rainy-day-american-pale-ale/
888,D3 Scottish Ale,https://www.homebrewersassociation.org/homebrew-recipe/d3-scottish-ale-scottish-export/
889,Golden Delight,https://www.homebrewersassociation.org/homebrew-recipe/golden-delight/
890,Joe’s Kolsch,https://www.homebrewersassociation.org/homebrew-recipe/joes-kolsch/
891,The King of Eisbocks!,https://www.homebrewersassociation.org/homebrew-recipe/the-king-of-eisbocks/
892,"Thanks for the (Decoction) Pot, Dan"" Vienna Lager",https://www.homebrewersassociation.org/homebrew-recipe/thanks-decoction-pot-dan-vienna-lager/
893,Pilz Czech Pale Lager,https://www.homebrewersassociation.org/homebrew-recipe/pilz-czech-pale-lager/
894,Barstool Blues American Lite Lager,https://www.homebrewersassociation.org/homebrew-recipe/barstool-blues-american-lite-lager/
895,Sean’s Bock Doppelbock,https://www.homebrewersassociation.org/homebrew-recipe/seans-bock-doppelbock/
896,Weavers Gold British Golden Ale,https://www.homebrewersassociation.org/homebrew-recipe/weavers-gold-british-golden-ale/
897,Lov-a-ly Bunch of Coconuts,https://www.homebrewersassociation.org/homebrew-recipe/lov-ly-bunch-coconuts/
898,Jared’s Galaxy Pale Ale,https://www.homebrewersassociation.org/homebrew-recipe/jareds-galaxy-pale-ale/
899,Gunn Clan Scotch Ale,https://www.homebrewersassociation.org/homebrew-recipe/gunn-clan-scotch-ale/
900,Stairway to Heaven Belgian Specialty Ale,https://www.homebrewersassociation.org/homebrew-recipe/stairway-heaven-belgian-specialty-ale/
901,Bill’s Farmhouse Ale,https://www.homebrewersassociation.org/homebrew-recipe/bills-farmhouse-ale/
902,Springtime in Amarillo Saison,https://www.homebrewersassociation.org/homebrew-recipe/toad-spit-stout/
903,#BiggestSmallBeerEver Porter,https://www.homebrewersassociation.org/homebrew-recipe/biggestsmallbeerever/
904,Snowdrop (Kottbusser),https://www.homebrewersassociation.org/homebrew-recipe/grimm-brothers-brewhouse-snowdrop-kottbusser-recipe/
905,English Pale Ale (ESB) by AHA Members,https://www.homebrewersassociation.org/homebrew-recipe/english-pale-ale-esb-by-aha-members-brew-gentlemen-brewing-co/
906,"Milk Stout with Pumpkin, Coffee & Vanilla",https://www.homebrewersassociation.org/homebrew-recipe/milk-stout-pumpkin-beer-recipe-with-coffee-vanilla/
907,Spencer Brewery Trappist Ale,https://www.homebrewersassociation.org/homebrew-recipe/spencer-brewery-trappist-ale/
908,Saison D’Potiron,https://www.homebrewersassociation.org/homebrew-recipe/saison-dpotiron-pumpkin-ale/
909,Duck Slippers Session Helles,https://www.homebrewersassociation.org/homebrew-recipe/duck-slippers-session-helles/
910,Summer Rye,https://www.homebrewersassociation.org/homebrew-recipe/summer-rye/
911,An English Braggot,https://www.homebrewersassociation.org/homebrew-recipe/an-english-braggot/
912,Dave’s Dreaded Sunday Steam Beer,https://www.homebrewersassociation.org/homebrew-recipe/daves-dreaded-sunday-steam-beer/
913,Beast Mauler Tripel,https://www.homebrewersassociation.org/homebrew-recipe/beast-mauler-tripel/
914,Easter Quad,https://www.homebrewersassociation.org/homebrew-recipe/easter-quad/
915,Matt’s Flanders Brown Ale,https://www.homebrewersassociation.org/homebrew-recipe/flanders-brown-ale/
916,AG24 Oktoberfest,https://www.homebrewersassociation.org/homebrew-recipe/ag24-oktoberfest/
917,Anchor Steam Clone,https://www.homebrewersassociation.org/homebrew-recipe/anchor-steam-clone/
918,Joe’s Tripel,https://www.homebrewersassociation.org/homebrew-recipe/joes-tripel/
919,Portlandmunder X,https://www.homebrewersassociation.org/homebrew-recipe/portlandmunder-x/
920,AOK,https://www.homebrewersassociation.org/homebrew-recipe/aok/
921,Rodtoberfest,https://www.homebrewersassociation.org/homebrew-recipe/redtoberfest/
922,Michael’s Dunkel,https://www.homebrewersassociation.org/homebrew-recipe/michaels-dunkel/
923,Schmitten Doppelbock,https://www.homebrewersassociation.org/homebrew-recipe/schmitten-doppelbock/
924,Pat’s RIP’n Kölsch,https://www.homebrewersassociation.org/homebrew-recipe/pats-ripn-kolsch/
925,Neue Altbier,https://www.homebrewersassociation.org/homebrew-recipe/neue-altbier/
926,Fully Monty British Ale,https://www.homebrewersassociation.org/homebrew-recipe/fully-monty-british-ale/
927,Way Off Kilter,https://www.homebrewersassociation.org/homebrew-recipe/way-off-kilter/
928,Big Brown Ale,https://www.homebrewersassociation.org/homebrew-recipe/big-brown-ale/
929,Mister Manners,https://www.homebrewersassociation.org/homebrew-recipe/mister-manners/
930,Baltic Porter 13,https://www.homebrewersassociation.org/homebrew-recipe/baltic-porter-13/
931,Rob’s Oatmeal Stout,https://www.homebrewersassociation.org/homebrew-recipe/robs-oatmeal-stout-2/
932,Hop-Fu! IPA,https://www.homebrewersassociation.org/homebrew-recipe/hop-fu-ipa/
933,Yyy’s Man Says,https://www.homebrewersassociation.org/homebrew-recipe/yyys-man-says/
934,Brett Strawberry Farmhouse,https://www.homebrewersassociation.org/homebrew-recipe/brett-strawberry-farmhouse/
935,Red Headed Stranger,https://www.homebrewersassociation.org/homebrew-recipe/red-headed-stranger/
936,Evil Beavr,https://www.homebrewersassociation.org/homebrew-recipe/evil-beavr/
937,Bellanio Farms,https://www.homebrewersassociation.org/homebrew-recipe/bellanio-farms/
938,Razz-Ma-Tazz,https://www.homebrewersassociation.org/homebrew-recipe/razz-ma-tazz/
939,Hop Canyon Habanero IPA,https://www.homebrewersassociation.org/homebrew-recipe/hop-canyon-habanero-ipa/
940,Rauch Me Baby!,https://www.homebrewersassociation.org/homebrew-recipe/rauch-me-baby/
941,Emily,https://www.homebrewersassociation.org/homebrew-recipe/emily/
942,Tupelo Mead,https://www.homebrewersassociation.org/homebrew-recipe/tupelo-mead/
943,2 Mead,https://www.homebrewersassociation.org/homebrew-recipe/2/
944,Chjateau Fletty arcs-en-ciels et les Licrones,https://www.homebrewersassociation.org/homebrew-recipe/chjateau-fletty-arcs-en-ciels-et-les-licrones/
945,Bartlett Perry,https://www.homebrewersassociation.org/homebrew-recipe/bartlett-perry-2/
946,Sweet Heat,https://www.homebrewersassociation.org/homebrew-recipe/sweet-heat/
947,Springside Armenian Dunkel,https://www.homebrewersassociation.org/homebrew-recipe/springside-armenian-dunkel/
948,Saison de Craisin,https://www.homebrewersassociation.org/homebrew-recipe/saison-de-craisin/
949,Bon-Bon Kölsch,https://www.homebrewersassociation.org/homebrew-recipe/bon-bon-kolsch/
950,Dubbel Your Pleasure,https://www.homebrewersassociation.org/homebrew-recipe/dubbel-your-pleasure/
951,Summer Time American Wheat Wine,https://www.homebrewersassociation.org/homebrew-recipe/summer-time-american-wheat-wine/
952,Regal Pale Ale,https://www.homebrewersassociation.org/homebrew-recipe/regal-pale-ale/
953,Mike’s Belgian Saison,https://www.homebrewersassociation.org/homebrew-recipe/mikes-belgian-saison/
954,Peanut Butter Jelly Time,https://www.homebrewersassociation.org/homebrew-recipe/peanut-butter-jelly-time/
955,Gluten-Free Chestnut Beer,https://www.homebrewersassociation.org/homebrew-recipe/gluten-free-chestnut-beer/
956,Bosmo’s Imperial Cream Ale,https://www.homebrewersassociation.org/homebrew-recipe/bosmos-imperial-cream-ale/
957,Russian River HopTime Harvest Ale Clone,https://www.homebrewersassociation.org/homebrew-recipe/beer-recipe-of-the-week-russian-river-hoptime-harvest-ale/
958,Cucurbita Pepo (Pumpkin Ale),https://www.homebrewersassociation.org/homebrew-recipe/beer-recipe-of-the-week-cucurbito-pepo-pumpkin-ale-2/
959,Saison Du Mont,https://www.homebrewersassociation.org/homebrew-recipe/beer-recipe-of-the-week-saison-du-mont/
960,Hoegaarden White Clone,https://www.homebrewersassociation.org/homebrew-recipe/beer-recipe-of-the-week-hoegaarden-white/
961,German Pils,https://www.homebrewersassociation.org/homebrew-recipe/german-pils/
962,A Festbier For the Rest Of Us,https://www.homebrewersassociation.org/homebrew-recipe/a-festbier-for-the-rest-of-us/
963,Black Dog Lager,https://www.homebrewersassociation.org/homebrew-recipe/black-dog-lager/
964,Maibock,https://www.homebrewersassociation.org/homebrew-recipe/maibock/
965,Wheat Heavy,https://www.homebrewersassociation.org/homebrew-recipe/wheat-heavy/
966,Rauch Katze,https://www.homebrewersassociation.org/homebrew-recipe/rauch-katze/
967,Ol’ Bitter Bastard,https://www.homebrewersassociation.org/homebrew-recipe/ol-bitter-bastard/
968,Russell’s Scottish 80,https://www.homebrewersassociation.org/homebrew-recipe/russells-scottish-80/
969,Regal Pale Ale,https://www.homebrewersassociation.org/homebrew-recipe/regal-pale-ale-2/
970,Country Mild,https://www.homebrewersassociation.org/homebrew-recipe/country-mild/
971,Scooter’s Lager,https://www.homebrewersassociation.org/homebrew-recipe/scooters-lager/
972,Split Open and Melt,https://www.homebrewersassociation.org/homebrew-recipe/split-open-and-melt-2/
973,Pike Ale,https://www.homebrewersassociation.org/homebrew-recipe/pike-ale/
974,El Hefe (2013),https://www.homebrewersassociation.org/homebrew-recipe/el-hefe-2/
975,Soma,https://www.homebrewersassociation.org/homebrew-recipe/soma/
976,Jam Out… Peach Lambic,https://www.homebrewersassociation.org/homebrew-recipe/jam-out-with-your-clambic-out/
977,Tripel,https://www.homebrewersassociation.org/homebrew-recipe/tripel/
978,2010 Barleywine,https://www.homebrewersassociation.org/homebrew-recipe/2010-barleywine/
979,Fruity McFruitFruit,https://www.homebrewersassociation.org/homebrew-recipe/fruity-mcfruitfruit/
980,Scott’s Nutty Brown Ale,https://www.homebrewersassociation.org/homebrew-recipe/scotts-nutty-brown-ale/
981,Slightly Smoked Helles,https://www.homebrewersassociation.org/homebrew-recipe/slightly-smoked-helles/
982,Sto-Lat!,https://www.homebrewersassociation.org/homebrew-recipe/sto-lat/
983,OB Mead,https://www.homebrewersassociation.org/homebrew-recipe/ob-mead/
984,Key Lime Mead,https://www.homebrewersassociation.org/homebrew-recipe/key-lime-mead/
985,SRB Mead,https://www.homebrewersassociation.org/homebrew-recipe/srb-mead/
986,Northern Lights Cider,https://www.homebrewersassociation.org/homebrew-recipe/northern-lights/
987,Jalapeño Cider,https://www.homebrewersassociation.org/homebrew-recipe/jalapeno-cider/
988,Cranberry “Lambic”,https://www.homebrewersassociation.org/homebrew-recipe/recipe-of-the-week-cranberry-lambic/
989,Pointon Proper,https://www.homebrewersassociation.org/homebrew-recipe/big-brew-recipe-pointons-proper/
990,More Fun Blonde Ale,https://www.homebrewersassociation.org/homebrew-recipe/big-brew-2013-recipe-more-fun-blonde/
991,Wheat ‘n’ Berry Ale,https://www.homebrewersassociation.org/homebrew-recipe/beer-recipe-of-the-week-wheat-n-berry-ale/
992,Jaggery Pale Ale,https://www.homebrewersassociation.org/homebrew-recipe/beer-recipe-of-the-week-jaggery-pale-ale/
993,Deck-Head Stout,https://www.homebrewersassociation.org/homebrew-recipe/beer-recipe-of-the-week-deck-head-stout/
994,Trigo Oscuro,https://www.homebrewersassociation.org/homebrew-recipe/recipe-of-the-week-trigo/
995,Addicted Coffee Stout,https://www.homebrewersassociation.org/homebrew-recipe/beer-recipe-of-the-week-coffee-stout/
996,Brasserie Grain d’Orge,https://www.homebrewersassociation.org/homebrew-recipe/beer-recipe-of-the-week-grain-dorge/
997,Chai Tea Brown Ale,https://www.homebrewersassociation.org/homebrew-recipe/beer-recipe-of-the-week-chai-tea-brown-ale/
998,Saison d’Hiver,https://www.homebrewersassociation.org/homebrew-recipe/beer-recipe-of-the-week-saisonn-dhiver/
999,Raspberry Basil Porter Aged on Palo Santo Wood,https://www.homebrewersassociation.org/homebrew-recipe/beer-recipe-of-the-week-raspberry-basil-porter-aged-on-palo-santo-wood/
