url,src,description,ingredients,directions,addition
https://www.homebrewersassociation.org/homebrew-recipe/mow-the-damn-lawn/,https://cdn.homebrewersassociation.org/wp-content/uploads/2021/02/04134634/medal-1-1.svg,"The following beer recipe is featured in the September/October 2013 issue of Zymurgy magazine. Access this issue along with the archives with Zymurgy Online!
Annie Johnson of Sacramento, CA, member of the ESB (East Sacramento Brewers), won a gold medal in Category #1: Light Lager during the 2013 National Homebrew Competition Final Round in Philadelphia, PA. Johnson’s Light Lager was chosen as the best among 203 final round entries in the category and helped earn the 2013 NHC Homebrewer of the Year Recipe title.","Ingredients:
8.3 lb (3.76 kg) two-row pale malt
2.0 lb (0.9 kg) flaked rice
0.7 oz (20 g) Hallertauer pellets (60 min)
White Labs American lager (4 L starter)
1 Whirlfloc tab
Specifications:
Yield: 5 Gallons (18.93 L)
Original Gravity: 1.048
Final Gravity: 1.008
ABV: 5.30%
SRM: 2","Directions:
Single infusion mash at 149° F (65° C) for 60 minutes.
Primary fermentation for 21 days at 48° F (9° C).
Secondary Fermentation for 30 days at 32° F (0° C).
Force Carbonated to 2 vol.",
https://www.homebrewersassociation.org/homebrew-recipe/a-kveiking-we-will-go-ipa/,Not Found,"The following beer recipe is featured in the March/April 2021 issue of Zymurgy magazine. Access this issue along with the archives with Zymurgy Online!
This American IPA recipe fermented with kveik yeast is featured in Ryan Kriesch's Zymurgy magazine article ""Kveik: The Next Past Frontier.""
Expect a straight-up American IPA that leans towards citrus and tropical fruit notes. It is lighter in color than many IPAs.","Ingredients:
MALTS
12 lb. (5.4 kg) American two-row malt
12 oz. (340 g) Carapils
HOPS
1 oz. (28 g) Idaho 7, 13% a.a. @ 30 min
1 oz. (28 g) Sabro, 15.5% a.a. @ 15 min
1 oz. (28 g) Mosaic, 12.5% a.a. @ 5 min
1 oz. (28 g) Mosaic, 12.5% a.a., whirlpool
1 oz. (28 g) Sabro, 15.5%, a.a., whirlpool
2 oz. (57 g) Idaho 7, dry hop 2 days
ADDITIONAL ITEMS
½ tablet Whirfloc @ 15 min
1 tsp. (5 mL) Wyeast Yeast Nutrient @ 10 min
YEAST
Imperial A44 Kveiking
Specifications:
Yield: 5.5 US gal. (20.8 L)
Original Gravity: 1.061 (15°P)
Final Gravity: 1010 (2.6°P)
ABV: 6.8%
IBU: 66
SRM: 4","Directions:
Mash at 152°F (67°C) for 60 minutes. Lauter, sparge, and collect wort. Boil 90 minutes, adding hops and other items as indicated. Chill to 70°F (21°C) and pitch yeast.
Pitch this one on the warm side, high 80’s or low 90’s Fahrenheit (low to mid 30s Celsius). Break out the carboy heater and get it hooked up to maintain that warm temperature throughout fermentation. It will be done with primary in 3 to 5 days. Let it rest as the temperature naturally falls to ambient. Once it has reached room temperature, rack to secondary to let the yeast finish up, and then dry hop for 2 days and package.",EXTRACT VERSIONSteep 12 oz. (340 g) Carapils malt in 1 gal. (3.79 L) of 155°F (68°C) water for 30 minutes. Remove grains and completely dissolve 9.2 lb. (4.17 kg) pale liquid malt extract in the resulting wort. Top up kettle with water to desired boil volume and proceed as above.
https://www.homebrewersassociation.org/homebrew-recipe/spelt-saison-2/,Not Found,"The following beer recipe is featured in the January/February 2021 issue of Zymurgy magazine. Access this issue along with the archives with Zymurgy Online!
Recipe courtesy of Noland Ryan Deaver.
Spelt can be a bit hard to track down, but the unique, cracker-like graininess it imparts makes it worth the effort. If you can’t find spelt malt, health food stores often have bags of unmalted spelt available, but if you decide to use unmalted spelt, be prepared to conduct a cereal mash to ensure conversion.
You can make a mixed-culture version of this beer by racking half of the finished beer into a 3-gallon carboy and pitching a sachet of BBXMAD1 (The Mad Fermentationist Blend). Ensure that the beer is stable before packaging (this can take several months, and your mileage may vary). If you intend to make a dedicated solera, reference the instructions in the body of the article.","Ingredients:
MALTS & ADJUNCTS
6.5 lb. (2.9 kg) Franco-Belges Pilsen malt
2.5 lb. (1.1 kg) Best Malz spelt malt
1 lb. (454 g) Avangard Vienna malt
HOPS
1 oz. (28 g) East Kent Goldings, 5% a.a. @ 60 min
0.5 oz. (14 g) Styrian Goldings, 3% a.a. @ 15 min
0.5 oz. (14 g) East Kent Goldings, 5% a.a. @ 5 min
1 oz. (28 g) Styrian Goldings, 3% a.a. @ 0 min
YEAST
Wyeast 3711 (French Saison)
ADDITIONAL ITEMS
¼ tsp. yeast nutrient @ 15 min
OPTIONAL INGREDIENTS
8 oz. (227 g) Dutch Gold orange blossom honey @ 5 min
Bootleg Biology BBXMAD1 (The Mad Fermentationist Blend)
Specifications:
Yield: 5.5 US gal. (20.8 L)
Original Gravity: 1.047–1.050 (11.7–12.4°P)
Final Gravity: 1.000–1.002 (0–0.5°P)
ABV: 6-6.5%
IBU: 25
SRM: 3
Efficiency: 70%","Directions:
Mash at 148°F (64°C) for one hour. Lauter, sparge, and collect the wort. Boil for one hour, adding hops and other ingredients as directed. Chill to 68°F (20°C). Begin the fermentation at 68°F (20°C) and allow it to free climb until it levels off. Ramp the temperature up a degree per day until you reach 75°F (24°C); hold the beer there until stable, then wait a few days. Cold crash, then bottle with 3.1 vol. (6.2 g/L) CO₂.",
https://www.homebrewersassociation.org/homebrew-recipe/smokeska-porter/,Not Found,"The following beer recipe is featured in the January/February 2021 issue of Zymurgy magazine. Access this issue along with the archives with Zymurgy Online!
“In Poland, there’s a new brewery named Widawa that already makes a legendary smoked Baltic porter. It’s not available in the United States, and the homebrewer that I am, I had to take a crack at making one like it” – Mark Pasquinelli, “Find Your Baltic Bliss” (January/February 2021 Zymurgy magazine).
The upfront sweetness of raisins, molasses, and chocolate is balanced by a delicate, smoky finish. Sip Smokeska Porter from a tulip glass on a cold winter night while contemplating the complexities of the universe.","Ingredients:
MALTS
8.5 lb. (3.86 kg) Weyermann Munich Type I
7.5 lb. (3.40 kg) Weyermann Smoked Malt
2 lb. (907 g) Weyermann Munich Type II
1.25 lb. (567 g) Dingemans Special B
1 lb. (454 g) Weyermann Caraaroma
1 lb. (454 g) Weyermann Chocolate Wheat
12 oz. (340 g) Briess Crystal 60
3 oz. (85 g) Weyermann Carafa II Special
HOPS
1.5 oz. (43 g) Magnum, 11.8% a.a. @ 60 min
1.25 oz. (35 g) Hallertau Mittelfrüh, 3.9% a.a. @ 15 min
YEAST
2 packs in 10 L starter Fermentis Saflager W-34/70
ADDITIONAL INGREDIENTS
1 lb. (454 g) baking molasses
WATER TREATMENT
For low mineral water, add 1 tsp. calcium chloride and ½ tsp gypsum.
Specifications:
Yield: 6 US gal (22.7 L)
Original Gravity: 1.104 (24.6°P)
Final Gravity: 1.026 (6.6°P)
ABV: 10.2%
IBU: 56
SRM: 51
Efficiency: 70%","Directions:
Mash at 153°F (67°C) for 60 minutes. Sparge, add molasses, and boil 90 minutes, adding hops as indicated. Ferment using the fast lager method in article. Cold crash. Add Safale US-05 yeast and 2.5 oz. (71 g) table sugar to bottle or keg to achieve 2.5 vol. (5 g/L) CO₂. Lager for two months at 35°F (2°C).",
https://www.homebrewersassociation.org/homebrew-recipe/stone-ship-honey-beer/,https://cdn.homebrewersassociation.org/wp-content/uploads/2021/02/04134238/clone-flag.svg,"The following beer recipe is featured in the November/December 2019 issue of Zymurgy magazine. Access this issue along with the archives with Zymurgy Online!
Recipe courtesy Four Fathers Brewing Co., Valparaiso, Ind.
This beer-mead hybrid combines the wort from a fairly “typical” brew session with a honey must (the mixture of honey and water) that has been caramelized using hot rocks.
For more information on working with hot rocks, including safety guidelines, see Fahrenheit 951 in the Jul/Aug 2019 issue of Zymurgy.","Ingredients:
MALTS
4 lb. (1.81 kg) 2-row malt
4 lb. (1.81 kg) dark Munich malt
1 lb. (454 g) honey malt
12 oz. (340 g) rye malt
8 oz. (227 g) chocolate malt
8 oz. (227 g) smoked malt
6 oz. (170 g) Baird Light Carastan Malt
6 oz. (170 g) flaked oats
4 oz. (113 g) Briess Blackprinz Malt
3 oz. (85 g) acidulated malt
HOPS
0.5 oz. (14 g) CTZ, 12.4% a.a. @ 60 min
ADDITIONAL ITEMS
rice hulls as needed for lautering
8 oz. (227 g) lactose
1.25 lb. (567 g) buckwheat honey @ knockout
4.5 lb. (2.04 kg) wildflower honey
basalt rocks as needed to scorch wildflower honey
6 oz. (170 g) black walnut pieces, secondary
6 vanilla beans, split, secondary
YEAST
Omega Yeast Labs OYL-004 West Coast Ale
Specifications:
Yield: 5 US gal (18.9 L)
Original Gravity: 1.109 (25.7°P)
Final Gravity: 1.024 (6.1°P)
ABV: 11%
IBU: 22
SRM: 35","Directions:
Mash grains for 60 minutes 156°F (69°C), mash out at 168°F (76°C), vorlauf, and run off to kettle. Lauter, sparge, and collect approximately 4.5 gal. (17 L) of wort. Boil 90 minutes. Add lactose and buckwheat honey at flameout. In a separate vessel, scorch wildflower honey with super-heated basalt rocks (heat basalt rocks on an open flame and then drop into honey to allow scorching and caramelization). Add enough clean hot water to honey to bring the mixture up to about 1.7 gal. (6.4 L). Cool the wort and scorched honey must to 64°F (17°C) and blend for fermentation. Pitch yeast and ferment at 64°F (17°C). After fermentation, rack to secondary and add black walnut pieces and vanilla beans. Age for several weeks or until flavors develop to your liking, and then bottle or keg.",
https://www.homebrewersassociation.org/homebrew-recipe/leuven-white-beer-1851/,Not Found,"The following beer recipe is featured in the September/October 2020 issue of Zymurgy magazine. Access this issue along with the archives with Zymurgy Online!
Named for the city of Leuven—home of Europe’s longest bar counter—this Belgian-style wheat beer recipe explores the historic Leuven white ales that gained popularity in the 1700s. The traditional process of brewing Leuven’s white beer has been described as “hopelessly complicated,” so brewer and author Roel Mulder presents a modern take in his article The Lost White Beers of Belgium.
Expect this slightly-cloudy, pale-colored ale to have a prominent malt character with hints of spice from the yeast and hops. Weighing in just below 3% ABV, this makes for a great session beer.","Ingredients:
MALTS & ADJUNCTS
1.85 kg (4.08 lb.) Pilsner malt
1.63 kg (3.58 lb.) raw wheat
220 g (7.8 oz.) flaked oats
HOPS
30 g (1.1 oz.) traditional European hops
YEAST
Witbier yeast
Specifications:
Yield: 20 L (5.28 US gal.)
Original Gravity: 1.042 (10.5°P)
Final Gravity: 1.021 (5.3°P)
ABV: 2.8%
IBU: 10
SRM: 3
Efficiency: 75%","Directions:
To do this the old-fashioned way, divide the grain bill into goedzakken and vetzakken grists. For the goedzakken, take 1.7 kg (3.75 lb.) of malt, 300 g (10.6 oz.) of wheat, and all the oats; the remainder will constitute the vetzakken. The idea is to conduct a fairly standard mash with the goedzakken grist. Then, place the first half of the runnings into the kettle and add the vetzakken grist. Leave this at 70–80°C (158–176°F) for 20 minutes and then boil for one hour. Keep stirring to avoid caramelization.
The remainder of the goedzakken wort is boiled separately with the hops for 1 hour. Filtering might be a problem, so use rice hulls or wheat husks as a filter aid. Another option is the traditional way: push in a basket (I used a plastic basket from a salad spinner), let the wort flow in, and just spoon it out.
Leave the wort to cool in a coolship or similar vessel for natural Lactobacillus inoculation. Combine the cooled goedzakken wort with the cooled wort obtained from the combined vetzakken and goedzakken boiled mash and pitch yeast. Drink fresh, within 3 or 4 weeks after primary fermentation.",
https://www.homebrewersassociation.org/homebrew-recipe/gordon-strong-american-porter/,Not Found,"American porters have a stronger character than modern English porters (which is true for most American adaptations of traditional English styles). The challenge in making this style is to not have overly burnt flavors dominate, and not have the hops clash with the dark malts.
This version from Gordon Strong (featured in Modern Homebrew Recipes) uses roasted barley instead of black malt, and the hopping includes some orange and apricot flavors.
Sensory Description: Balanced roast with a bready base malt, slightly fruity fermentation character, and earthy hops. Moderately strong with a dry finish, malty and roast aftertaste, and balanced bitterness.
Formulation Notes: Fairly straightforward composition, featuring mostly English ingredients. The base malt and yeast are more neutral than an English version, which lets the specialty malts and hops be prominent. The hop flavor is higher on this version, with the first wort hops providing a woody, earthy note, while the later hops give more apricot and orange notes( which I think plays well with the chocolate and light coffee character). Strength and body are on the higher side. The dry hopping is optional, but I fresh hop character as an extra aroma dimension.","Ingredients:
13 lb (5.9 kg) US two-row – Mash
1 lb (454 g) UK Crystal 77 (Crisp) – Vorlauf
12 oz (340 g) UK Chocolate malt (Fawcett) – Vorlauf
6 oz (170 g) UK Roasted Barley – Vorlauf
2 oz (57 g) UK Fuggles 4.5% whole – FWH
0.75 oz (21 g) US Amarillo 8.6% whole @ 10 min
1 oz (28 g) Styrian Goldings 4.5% whole @ 5 min
1 oz (28 g) Styrian Goldings 4.5% whole dry hop
White Labs WLP001 California ale yeast
See directions for water treatment
Specifications:
Yield: 6.5 gallons (25 L)
Original Gravity: 1.060
Final Gravity: 1.014
ABV: 6.1%
IBU: 34
SRM: 36
Efficiency: 75%","Directions:
Water treatment: RO water treated with ¼ tsp 10% phosphoric acid per 5 gallons. 1 tsp CaCl2 in mash
Mash technique: Infusion, mashout, dark grains added at vorlauf
Mash rests: 154°F (68°C) 60 minutes, 170°F (77°C) 15 minutes
Kettle volume: 8 gallons (30 L)
Boil length: 75 minutes
Final volume: 6.5 gallons (25 L)
Fermentation temp: 64°F (18°C)","Variations: I also like using noble hops as the late finishing hops instead of the Styrians; I sometimes use Tettnanger, Halltertauer, or some of the US versions such as Vanguard or Santiam. If you really want to stand out as an American style, you can also use classic hops like Cascade and Centennial late. I normally use Cascade at knockout instead of the 5 minute addition and dry hop with Centennial. With fairly simple grist, this beer is also a good baseline for matching other beer flavors to source ingredients. Look for the deep caramel, chocolate, and coffee flavors and adjust the quantities based on what you prefer. I would adjust each of those specialty grains no more than 50% up or down as you experiment. I think this beer is also good with a lower bitterness level (in the mid 20s). I tend to mash a couple degrees lower when making aversion with lower bitterness (like 151°F/66°C). I’ve also made a more session strength version of this, reducing everything proportionally to be a 4% ABV beer and omitting the dry hopping altogether. A stronger 7% version is also good; I sometimes make that version to age."
https://www.homebrewersassociation.org/homebrew-recipe/mangose/,Not Found,"The following beer recipe is featured in the November/December 2020 issue of Zymurgy magazine. Access this issue along with the archives with Zymurgy Online!
This kettle-soured gose with mango comes courtesy of Tyler Sadler and Laurie Ann Gutierrez.
The French sea salt from San Francisco Salt Co. comes highly recommended for this recipe, but any good-quality sea salt will work.","Ingredients:
MALTS
5 lb. (2.27 kg) Pilsner malt
2.5 lb. (1.13 kg) white wheat malt
2.5 lb. (1.13 kg) red wheat malt
HOPS
0.75 oz. (21 g) Saaz @ 30 min
ADDITIONAL ITEMS
0.25 oz. (7 g) crushed coriander seed @ 10 min
0.5 oz. (14 g) sea salt @ 10 min
4 lb. (1.81 kg) frozen mango chunks, thawed, 5 days in secondary
lactic acid optional, as needed for pH adjustment
YEASTS & BACTERIA
1 carton Goodbelly Mango JuiceDrink
2 packs Fermentis SafAle US-05
Specifications:
Yield: 5 US gal. (18.9 L)
Original Gravity: 1.048 (11.9°P)
Final Gravity: 1.011 (2.8°P)
ABV: 4.8%
IBU: 8
SRM: 5","Directions:
Mash at 148°F (64°C) for 75 minutes and sparge as usual to collect the full pre-boil volume. Bring wort to a boil, or at least to 180°F (82°C), just to sterilize. Chill wort to 110°F (43°C). Check pH and gravity, and add lactic acid, if needed, to reduce pH to 4.5 for safety.
Decant the Goodbelly juice and pitch the Lactobacillus sediment into the wort. Keep this wort around 90–100°F (32–38°C) for two days for souring to take place. After two days, measure pH and gravity. The gravity should not have changed much, but the pH should have fallen into the low 3s (ours fell to about 3.3). The soured wort should have a clean sour, grassy smell. If it smells like vomit, it’s been infected with something else and you may need to dump it.
Bring the soured wort to boil and add hops and spices at indicated times. Chill to 70°F (21°C), move to fermenter, and pitch US-05.
As fermentation wraps up, thaw and refreeze the mango two or three times to help break down the fruit cell walls. When fermentation is complete, add the thawed mango and let it sit in the fermenter for five days.
Cold crash for two days and ensure fruit has settled at the bottom of the fermenter before packaging.",
https://www.homebrewersassociation.org/homebrew-recipe/olavi-viherojas-sahti-2/,https://cdn.homebrewersassociation.org/wp-content/uploads/2021/02/04134634/medal-1-1.svg,"Olavi Viheroja lives in Häämenkyrö in western Finland. He learned to brew from his father and a neighbor in nearby Jämijärvi, but has incorporated some tricks from his neighbors in Häämenkyrö. “You can steal knowledge,” as he puts it.","Ingredients:
11 kg (24.3 lb.) sahti malt
0.6 kg (1.3 lb.) roasted rye malt
1 handful of noble hops
1 cube of Suomen Hiiva yeast
Juniper branches for the filter
Straw for the filter (optional, used historically)
Specifications:
Yield: 25 liters (6.6 US gallons)
Original Gravity: 1.095
Final Gravity: 1.018
ABV: 8.9%",Directions:,"Brewing Notes
The mash program is quite complex and best reproduced as the timetable Olavi uses on the day.
6:00 a.m.: Mix grist with lukewarm water but not too much.
7:30 a.m.: Add slightly warmer water to the mash.12:00 p.m.: Add more hot water, this time bringing the mash to 58°C (136°F).
2:00 p.m.: Transfer mash to kettle and start heating it by fire, while stirring constantly.
2:50 p.m.: Stop heating when the surface of the mash is covered in foam and grains start rising to the surface in little spurts. The temperature at the center should be 80°C (176°F).
Originally, Olavi used juniper and straw as the filter bed support for the lauter tun but nowadays he uses only a fine steel mesh.
Transfer the hot mash to the lauter tun. Start running off and, as long as the wort is not clear, pour it back on top to be filtered again. Add hot liquid as necessary to get enough wort.
Cool the collected wort to 22°C (72°F), then pitch yeast together with the handful of hops. Ferment for 3 days. Ferment to the point where you can make a furrow through the foam on the fermenting beer and the furrow does not close again quickly.
Olavi also makes small beer by running off more wort after he’s lautered the main beer. For 25 liters (6.6 gal.) of main beer, you would get about 3 liters (3.2 qt.) of small beer."
https://www.homebrewersassociation.org/homebrew-recipe/thc-infused-caramel-amber-ale/,Not Found,"The following beer recipe is featured in the March/April 2020 issue of Zymurgy magazine. Access this issue along with the archives with Zymurgy Online!
This recipe comes courtesy of Mark Rocheleau and Andrew Orr. There are options in this caramel amber ale recipe for homebrewers who live in states where marijuana and/or industrial hemp is legal and want to combine their homebrew with marijuana or hemp for personal enjoyment.
THC-infused beer can—and very likely will—induce psychoactive effects, which can vary from person to person. Consume these beers responsibly and at your own risk. If you are unsure of what to expect, start with a very small sample and wait a few hours before consuming more.
Editor’s Note: Despite legalization and/or decriminalization of cannabis and cannabis-derived products by many states and the District of Columbia, marijuana remains classified as a Schedule I substance under the Controlled Substances Act of 1970 and, thus, federally illegal. The American Homebrewers Association neither endorses nor discourages brewing with cannabis-related products, however homebrewers who do so should remember that such beers are not permitted in the National Homebrew Competition. Most local and regional competitions also do not allow cannabis beers at this time.","Ingredients:
MALTS
5 lb. (2.27 kg) Briess CBW Golden Light DME
1.75 lb. (794 g) Crystal 60
5 oz. (142 g) Special B malt
1 oz. (28 g) chocolate malt
HOPS
1 oz. (28 g) Cascade @ 60 min
0.75 oz. (21 g) Cascade @ 45 min
0.5 oz. (14 g) Centennial @ 15 min
ADDITIONAL ITEMS
4 oz. (113 g) corn sugar to bottle condition
25 packets Stillwater Brands THC Ripple
YEAST
Imperial Yeast A07 Flagship or White Labs WLP001 California Ale
Specifications:
Yield: 5 US gal (18.93 L)
Original Gravity: 1.055 (13.5°P)
Final Gravity: 1.014 (3.5°P)
ABV: 5.4% by volume
IBU: 46 IBU
SRM: 16","Directions:
Steep specialty grains in a large muslin bag in 1.25 gal. (4.7 L) at 154°F (68°C) for 30 minutes. Strain water from muslin bag. Add 3 gal. (11.4 L) of water to boil kettle. Mix in extracts and boil 60 minutes, adding hops as indicated. Chill wort to room temperature and ferment for 2–3 weeks. On bottling day, boil corn sugar in a small amount of water for 15 minutes and cool before adding to bottling bucket. For 5 mg of THC per bottle, add 25 packets of THC Ripple to bottling bucket and stir until powder is dissolved. Revise ratio of dissolvable THC to alter THC concentration. Another option is to add a packet, or portion of packet, to poured beer to keep some bottles untreated.",
https://www.homebrewersassociation.org/homebrew-recipe/black-is-beautiful-homebrew-recipe/,https://cdn.homebrewersassociation.org/wp-content/uploads/2021/02/04134238/clone-flag.svg,"By the American Homebrewers Association
Black Lives Matter. Black breweries and black beer lovers contribute so much to the craft brewing community and we are all better when all of us are valued, respected, and have equal access to opportunities.
We all have much to do ahead to bring awareness to and eradicate systemic racism, but one small step we can all take right now, together, is to support the Black is Beautiful initiative.
Imagined by Marcus Baskerville, founder and head brewer at Weathered Souls Brewing in San Antonio, Texas, the Black is Beautiful initiative is a collaborative effort amongst the brewing community and its customers, to bring awareness to the injustices that many people of color face daily. Its mission is to bridge the gap that has been around for ages and provide a platform to show that the brewing community is an inclusive place for everyone of any color.
More than 1,200 breweries from 50 states and 22 countries have signed on to support the project and brew Black Is Beautiful, a moderately-high ABV stout. AHA Governing Committee member and past Homebrewer of the Year Annie Johnson worked with Baskerville to scale the recipe down to a volume suitable for homebrewers.
Learn more at BlackisBeautiful.beer and if you brew the beer be sure to share your story using the official logo and #BlackIsBeautifulBeer hashtag.","Ingredients:
10 lb. Pale malt (2 Row)
2 lb Oat, flaked
1 lb Chocolate malt
12 oz Barley, flaked
12 oz Crystal 120 malt
12 oz Roasted barley
8 oz Chocolate rye malt
4 oz Black (Patent) malt
1 lb Corn sugar (dextrose)
1 oz Columbus/Tomahawk/Zeus (CTZ) hops, 15.5% a.a. (60 min)
2 oz Cascade hops, 5.5% a.a. (20 min)
2 oz Cascade hops, 5.5% (10 min)
1 package California Ale Yeast (White Labs WLP001)
Specifications:
Yield: 5.5 US gallons
Original Gravity: 1.081
Final Gravity: 1.016
ABV: 8.70%
IBU: 65
SRM: 46
Efficiency: 82%","Directions:
Mash grains at 154*F for 60 minutes or until conversion is complete. Continue on to a 60 minute boil, following the hop additions as noted in the ingredient list.",
